account_id,balance,created_on
1368,1219.472495680615,2015-06-09
1369,121.44880438902273,1996-01-19
1370,2539.0421640742916,1970-06-25
1371,4872.707539806488,2015-06-28
1372,2849.5249658337307,1990-03-26
1373,198.74296868163665,1977-12-18
1374,1828.783757232783,2018-11-22
1375,1704.554344313643,1989-08-18
1376,2430.2258149959503,2007-11-25
1377,3779.8647178041633,1995-05-31
1378,4411.238988748727,2003-05-29
1379,2095.444835771008,2005-03-14
1380,4055.8259430488793,1971-06-01
1381,3847.991311407019,2019-01-11
1382,3271.7538496286306,1977-01-21
1383,2387.0760479139767,1991-10-21
1384,3626.342001823313,1984-01-07
1385,1721.3008434853505,1995-08-07
1386,4013.992654055714,1977-07-24
1387,4129.697411674258,1973-04-27
1388,3628.208494213079,2013-01-17
1389,4610.088357466934,2000-09-01
1390,3806.026381953755,2000-10-03
1391,2401.1848690330567,1991-03-07
1392,3292.497359136697,1980-10-01
1393,4641.136570457016,2002-04-03
1394,4165.486744987589,1980-11-01
1395,3476.7166632333233,2004-07-25
1396,3424.7504502049574,1984-08-15
1397,2901.330831784597,2008-01-08
1398,1065.1439396161427,2009-12-28
1399,136.47555214129358,1999-10-31
1400,2271.1919620188387,2000-01-23
1401,3115.3859794057535,1993-07-26
1402,4129.448085135189,1977-10-29
1403,3354.396006964383,2017-01-12
1404,3057.854192021491,2015-02-01
1405,1576.240047007471,1984-03-23
1406,1638.8060516974294,1995-10-03
1407,2149.695812459283,2001-04-28
1408,3847.2455317253234,1992-05-26
1409,4325.343580115794,2003-07-04
1410,720.4345432073255,2007-12-04
1411,2147.665820697001,2004-11-12
1412,1186.1409756777452,1976-07-19
1413,1904.911596149878,2003-11-27
1414,1203.0905936423674,1996-05-30
1415,1274.5872871047636,2013-12-19
1416,1208.9887088709029,1970-10-02
1417,2935.7713038425713,1984-07-13
1418,4638.852696305653,2018-07-08
1419,1860.3245147429354,1970-06-27
1420,2277.6752426537423,1981-04-06
1421,2996.627775495085,2003-03-20
1422,3119.9108300037637,2008-01-08
1423,732.3181749155389,1977-09-25
1424,1217.8747409555347,2000-01-25
1425,4220.390571648598,2004-07-03
1426,1283.503865837749,1975-01-09
1427,864.8775717810919,1981-11-25
1428,3523.2674222615,2009-07-30
1429,2982.2316063471226,1991-07-26
1430,4468.386840891429,2007-10-02
1431,2234.460133307542,1984-08-22
1432,1024.0728293295538,1986-06-16
1433,907.608218503157,1992-11-08
1434,1789.6883787674055,2010-06-22
1435,1245.368410271096,2011-01-02
1436,4010.753262370662,2010-07-23
1437,2704.0906808053405,2010-07-31
1438,4523.70521464532,1977-12-14
1439,1468.7146391601802,1975-03-23
1440,1367.1599146629044,1977-07-26
1441,1010.172305775755,1988-06-29
1442,4220.249369990562,2013-08-20
1443,1576.623422312357,2003-05-08
1444,103.68507516858195,1990-10-09
1445,960.451437406003,1981-06-05
1446,985.0044773488308,2002-02-21
1447,4156.347705556252,1999-10-02
1448,4234.50874377857,1997-07-06
1449,2291.669215296788,1991-11-16
1450,1254.2724423659479,1981-03-22
1451,1438.829216682591,1972-01-11
1452,2432.2049848652605,2015-11-11
1453,4069.608647904594,1976-01-04
1454,4242.486718062837,1985-01-06
1455,3713.6641865702413,1998-08-26
1456,3500.1312894238467,1996-11-08
1457,3485.35326813788,2007-10-17
1458,272.2626501099107,1978-08-21
1459,4573.4096361336915,1990-09-07
1460,4462.756218713544,1977-11-04
1461,1673.2224443251998,1974-07-22
1462,798.5645816813675,1987-02-22
1463,1330.6350117544985,1973-03-18
1464,3601.011878206609,1991-06-25
1465,2190.6169246464574,1989-10-30
1466,2739.7831491784063,1987-01-20
1467,2074.336925623955,1975-09-21
1468,4580.640997056476,1972-01-27
1469,1874.8796068274526,1989-05-19
1470,4730.243708059012,2007-07-17
1471,448.34415339638446,1974-05-01
1472,400.88679624744714,2005-09-21
1473,4868.330686926028,2005-05-06
1474,3140.7437507527643,1989-07-18
1475,2530.65466843325,2018-12-04
1476,87.64907175722757,2008-05-17
1477,3300.5482175396355,1995-03-20
1478,2565.342721750257,2009-09-06
1479,4778.498661999691,2002-08-17
1480,4083.4254248671714,1982-02-03
1481,4973.115887335151,2009-05-27
1482,4505.645094942772,1978-11-11
1483,1174.6301136984277,1994-12-23
1484,206.24759751173283,1972-07-05
1485,477.3763501489814,2011-07-03
1486,4665.555869419705,1991-09-04
1487,1560.4460646017792,2018-07-02
1488,4078.8554619287593,2011-10-21
1489,4351.5528139246835,1992-02-14
1490,3548.9203083661587,2014-11-16
1491,3860.8378504250363,1998-07-16
1492,2878.8401537498125,1973-01-05
1493,4635.16063698693,1993-03-04
1494,3055.5826250917394,1983-06-13
1495,4792.012529985177,1973-10-05
1496,4405.973039486863,1985-05-24
1497,1388.6169081734095,1985-01-05
1498,793.729905363591,2005-02-19
1499,918.5186248411969,2009-12-19
1500,4755.894326642744,2016-02-01
1501,684.5231775230703,1999-06-27
1502,4379.6358715113965,1992-04-12
1503,1289.3961554768264,1999-03-07
1504,3942.402314524691,1993-06-28
1505,726.3433089264381,1994-10-16
1506,3081.052648697458,2016-07-24
1507,1022.182072640866,1995-01-06
1508,681.7574388613045,1974-03-08
1509,4217.0734950840215,1975-02-13
1510,2034.778631257425,1977-03-09
1511,4761.293313726674,2007-12-23
1512,994.374598204626,1978-09-10
1513,2943.9416534153943,2019-06-18
1514,1757.2434074365394,1986-10-03
1515,3292.4527481102355,1978-09-08
1516,3390.5154513640846,1994-10-12
1517,3776.8005883365386,1984-11-18
1518,3706.4854901601348,2004-11-25
1519,407.81613060959234,1988-01-12
1520,3601.167153545224,2004-06-01
1521,3089.7432510689105,2007-12-30
1522,3456.2813068360447,2009-10-04
1523,1396.3437375345445,2016-08-27
1524,2995.6331378403434,1993-08-29
1525,1102.86947354937,2009-05-07
1526,4471.227382996306,1978-06-18
1527,4119.561136034579,1986-10-05
1528,3701.6734695986806,1990-10-21
1529,3377.2437648242194,1974-11-29
1530,2090.987269846966,1994-08-03
1531,727.370324915897,1980-02-10
1532,2692.754903475354,2009-03-23
1533,2516.6041522751143,2002-11-27
1534,4747.892328351301,2010-01-17
1535,3349.048166513706,2009-09-27
1536,2283.1286235379293,1984-09-09
1537,3320.8165646052644,1998-09-13
1538,2212.9457157642632,1989-06-30
1539,4703.106569094912,2017-10-04
1540,3186.69180326157,1999-11-09
1541,1376.7084358364557,2003-07-28
1542,3537.462472496385,2010-03-21
1543,501.91567651185096,2004-02-26
1544,2450.717660492548,1990-06-06
1545,1763.1265721710893,2000-12-06
1546,2943.1623953966478,1987-09-15
1547,1413.6188558441615,1974-11-24
1548,1428.6929574746894,1995-10-14
1549,1962.3290026737982,2016-07-26
1550,876.0038158136297,1982-03-26
1551,568.975953540688,2016-01-24
1552,2949.983734953303,1995-08-22
1553,3258.508186608781,1995-12-01
1554,2584.5398698943063,1970-09-23
1555,692.3968611548237,1986-09-10
1556,4351.2258648098805,1993-06-01
1557,4576.360227943042,2008-06-29
1558,720.9023990688845,1976-11-10
1559,1307.9885354695082,2005-09-29
1560,3667.7905744372797,2012-12-20
1561,975.4089549693273,2007-05-18
1562,3956.4853972808305,2016-05-20
1563,3695.3241776091354,1990-08-10
1564,1325.302773732462,2010-11-22
1565,4871.164013708067,1994-01-21
1566,1880.837623472268,1992-10-09
1567,256.314476740484,1970-08-08
1568,4165.600719399304,2014-06-03
1569,1950.0981545301127,2002-07-12
1570,3609.6618095024246,2014-09-21
1571,2747.8885697523674,2015-12-22
1572,3861.1375804932622,2008-12-21
1573,3562.238199304251,2019-03-26
1574,2846.1597916463493,1990-08-09
1575,3280.3162945354266,2019-03-16
1576,1526.9602692388062,1995-07-03
1577,2218.364459136424,2002-05-19
1578,3807.0472544228755,1975-07-06
1579,4943.00657569845,2011-07-15
1580,1050.6728093591273,1990-07-24
1581,1017.2333714152204,1972-06-19
1582,4949.048425544997,1998-07-15
1583,487.84865197930907,2012-07-15
1584,2010.5717749001167,1983-10-24
1585,2533.5927931028837,2018-10-06
1586,2332.8240494958372,1997-10-30
1587,3267.2357249233514,2014-08-12
1588,161.408081707049,1975-11-12
1589,1165.0483027365476,2001-03-05
1590,475.68666184358733,2006-03-20
1591,1889.9097445045627,2007-11-05
1592,348.3137073937914,1999-04-25
1593,4142.819253652065,2014-10-14
1594,1063.0979584767026,1999-06-01
1595,993.5589961146518,1990-04-24
1596,2458.9313973060716,1971-12-05
1597,957.3248373236498,1997-09-04
1598,4296.3908649846535,2008-03-24
1599,2566.0181094044824,2003-04-01
1600,3018.9729554693536,1981-02-04
1601,2751.1845743964004,1976-09-04
1602,2598.9734992024837,2018-09-15
1603,3105.087482617665,2008-08-09
1604,3003.78555040425,1975-01-06
1605,4323.63117639077,2008-07-14
1606,4564.764881957115,1981-06-01
1607,3363.2742166686967,1985-05-03
1608,2356.692613663142,2010-04-12
1609,3151.5087784403045,1970-03-21
1610,3943.397441092007,2013-12-22
1611,1753.960786215003,2004-05-06
1612,4901.416628392778,1997-04-30
1613,3942.022815566794,1971-01-25
1614,3510.277369785837,2011-10-10
1615,173.32360054253482,2003-08-13
1616,987.9858583413243,2010-08-28
1617,1076.2129916976116,2012-06-03
1618,3410.533972533052,1996-07-22
1619,4128.367901109784,1979-01-28
1620,716.7430310175243,1993-09-07
1621,2268.7063541948783,1978-01-22
1622,457.0432232421401,2008-09-21
1623,1380.3249908957416,1990-11-14
1624,3244.7830323136914,1988-10-17
1625,1960.9142962487203,1973-07-07
1626,3690.071021044576,2008-04-25
1627,4685.164453993784,1970-08-15
1628,4486.362476442847,1988-11-04
1629,1487.2988640250544,1998-06-16
1630,3354.2775768295414,1993-05-01
1631,3071.4133428218356,1981-01-05
1632,4133.136216414814,1987-01-11
1633,1852.8445665763538,1993-02-25
1634,3106.806973147076,1971-09-01
1635,441.78747497862156,1971-04-29
1636,4306.063172820805,2008-11-17
1637,2046.7885181842687,2005-03-12
1638,4397.630253436821,2011-09-23
1639,4284.358025261321,1992-09-04
1640,2424.6012897384367,1982-06-07
1641,719.8848022967546,2010-02-15
1642,4222.925366213695,1972-11-09
1643,1850.7897756699103,1988-11-28
1644,3385.830228983937,2012-08-09
1645,578.775909091389,1995-06-20
1646,1607.3400646520458,2018-07-24
1647,3417.371873732042,1986-02-20
1648,377.922593038314,1991-07-01
1649,4518.36268645314,2012-12-10
1650,4204.219251558916,1992-12-01
1651,1001.1468825750796,1991-01-30
1652,1475.9671509802201,1975-01-12
1653,3486.5844035090927,1990-04-01
1654,3255.1272856316414,1982-06-02
1655,3688.2179371582465,2002-10-15
1656,1973.8064347013385,2009-06-25
1657,713.6180416076044,1996-08-29
1658,385.51380067296805,2011-07-09
1659,3147.2481660996245,1983-12-05
1660,775.3117206213833,1991-08-03
1661,940.1491221077035,1993-03-03
1662,3011.8169817804965,1974-03-25
1663,1749.6157867962825,1983-12-09
1664,2927.0281325505794,1986-12-22
1665,4380.890450351802,2001-08-20
1666,2146.957601043358,1997-06-16
1667,3705.3105686455697,1994-09-06
1668,583.8712655671951,2016-10-04
1669,788.8847641384694,1989-07-16
1670,2207.2205288734463,1976-10-14
1671,4244.64138359679,1993-12-16
1672,2119.0837002138865,1988-12-17
1673,897.3688572284982,2009-02-19
1674,191.56960021251,1983-03-13
1675,3750.2712931557235,2011-06-24
1676,2864.4899683178587,2004-09-30
1677,3412.291495750522,2015-06-11
1678,3236.9338321211667,1982-10-02
1679,492.6158525422092,1971-03-08
1680,2471.3734256341027,1991-06-06
1681,2602.124551040173,2013-06-06
1682,150.5406521569286,1997-07-28
1683,3553.2115654493714,2008-04-30
1684,4020.2005799615836,1982-03-19
1685,431.3347662110933,2008-01-24
1686,4107.420938463642,1994-08-27
1687,3685.6263349146966,1984-10-18
1688,1284.2791789291641,2011-08-23
1689,2812.4553260579573,2015-08-30
1690,1881.849958094738,1988-09-29
1691,1187.9476392754757,1981-05-15
1692,609.8618238726922,1991-08-04
1693,4112.3502545495985,1979-08-27
1694,4740.676012924097,1980-03-15
1695,3898.265381074832,2019-01-25
1696,799.2924732953333,1992-09-13
1697,2483.3357948878916,1975-10-17
1698,4667.2878275829435,1983-06-25
1699,1215.9568448796033,1993-08-31
1700,1132.3701643773088,1978-06-05
1701,3534.8472968143046,1993-11-15
1702,3374.0656363558637,1984-09-28
1703,4359.144350299914,1971-11-07
1704,4320.845888436905,1999-06-20
1705,4857.39067771831,2001-02-05
1706,4241.160071015508,1992-06-02
1707,4053.2614596637045,1975-10-14
1708,2960.201152436956,1992-08-17
1709,886.5619476107466,1994-10-07
1710,528.0297353654518,1971-12-05
1711,477.2996257815987,2018-06-27
1712,3114.7976766464685,1983-11-08
1713,2885.97735688333,1993-06-19
1714,1289.8601434498214,2013-03-19
1715,2099.238484798227,2003-03-17
1716,207.51911059942617,1997-09-27
1717,373.70786597427207,1977-11-27
1718,4137.533269045097,2009-06-12
1719,2257.5472317119234,1997-12-02
1720,1735.1886008999195,1991-09-17
1721,1269.6944787074356,2012-09-28
1722,2038.968890550976,1970-05-04
1723,4527.853653660882,2002-12-14
1724,4919.138599056176,1974-05-16
1725,3264.5310551623506,2007-04-02
1726,1061.492926483938,1984-06-18
1727,445.7314160672549,2006-09-06
1728,3604.186592399921,1973-07-20
1729,1239.2858740913016,1990-12-23
1730,2614.4480784609377,1999-01-11
1731,2264.898729312358,2007-07-07
1732,4870.41271756304,1973-04-06
1733,53.40735484720582,2002-08-16
1734,1252.4036102306502,1995-11-17
1735,2891.2037059393424,1987-04-21
1736,2738.5839067089933,1984-05-14
1737,645.8502155097706,1974-11-08
1738,1659.440536637945,2006-03-18
1739,2847.411992243758,2003-08-12
1740,2666.375673869195,1997-10-19
1741,1941.1951275173174,1996-12-08
1742,1002.16617056129,2009-10-12
1743,474.683360947592,2018-02-27
1744,3245.2306388201605,2000-09-23
1745,1348.3928604759426,2009-02-25
1746,4004.1727813811576,2007-06-14
1747,1309.1174104538877,2005-09-20
1748,3874.8427222026767,1971-08-22
1749,423.4241086215723,2001-04-28
1750,724.7899267800018,1999-10-15
1751,131.31828555158043,1971-04-02
1752,4830.179722730905,2012-07-08
1753,2236.501613705203,2016-03-16
1754,3157.7197751677063,2017-08-30
1755,3856.438558002646,2001-08-18
1756,2551.9616016002774,1975-08-19
1757,3859.824516768317,1988-09-14
1758,2341.0338391098785,1979-07-11
1759,4214.770777856882,1977-06-19
1760,3717.9640500827823,2007-12-16
1761,973.2794076324681,2010-10-29
1762,4187.279939931734,1983-10-01
1763,1333.941225222377,2013-06-13
1764,4198.847464654348,1993-06-16
1765,3539.776848893519,2010-12-24
1766,989.1981439589342,1975-11-15
1767,4401.058795706606,2008-04-01
1768,1323.6960215638699,1987-01-12
1769,2020.7915132012106,2006-02-27
1770,3043.384198002844,1974-10-23
1771,1340.6614568265823,1990-07-02
1772,4367.54238501144,2011-04-04
1773,3469.917104227221,1982-06-25
1774,1038.7430466297403,2007-12-29
1775,1308.5699345357477,1991-05-01
1776,3534.8066635709565,1977-01-07
1777,4070.9218051011835,1970-02-06
1778,3287.7513405383656,1980-12-08
1779,2180.385005106655,1977-12-20
1780,1612.9960723979198,1991-06-07
1781,3602.8562083991933,1992-11-15
1782,962.6922506996816,1990-03-17
1783,2051.5211216867824,2015-10-13
1784,4656.44002435791,1988-09-08
1785,4810.607270932665,1979-04-11
1786,619.6279544369693,1984-12-02
1787,1787.4510869822752,1983-05-31
1788,3605.1032659458315,1984-06-12
1789,2361.894191853949,2009-05-07
1790,868.8311534828819,1974-02-18
1791,4189.196316675752,1994-01-23
1792,2138.4381446641887,1977-07-22
1793,2181.8030778368466,2003-10-10
1794,1823.1536293058791,2010-07-20
1795,527.8382072767046,2009-01-08
1796,438.98517480631114,2013-10-30
1797,4003.97902178877,2003-11-22
1798,655.0917065166028,1978-12-25
1799,77.76524683910601,2013-05-20
1800,4018.447828475375,1980-12-01
1801,4293.678764283333,1975-05-01
1802,1931.2823435135995,1993-04-06
1803,2400.027000808848,1997-01-02
1804,1966.533461103986,1974-07-22
1805,3604.112829887449,1990-07-23
1806,2109.2844030741003,2007-04-05
1807,3376.5621796590576,2007-02-23
1808,1481.652580230759,1999-09-01
1809,852.0919569348013,2013-03-30
1810,1392.8037705585205,1983-06-28
1811,622.1146344357159,2011-07-10
1812,3343.931461787904,1975-04-26
1813,1686.886213724847,2001-05-30
1814,4843.85297240497,1983-10-23
1815,7.607269777723524,1975-10-22
1816,1696.5165642308461,2002-12-27
1817,1688.6862908428425,2012-07-19
1818,4234.418168604247,1982-01-31
1819,1213.8059129747019,2018-08-19
1820,4407.652194405146,1990-04-08
1821,2857.493961648049,1972-04-16
1822,1307.6379726029575,2016-04-07
1823,856.0367650364808,2005-09-05
1824,2248.627297592282,1976-03-02
1825,74.2708557566224,2013-07-26
1826,23.6748943901971,1985-03-26
1827,1648.1499643891061,2015-12-25
1828,1038.6226070102146,1992-05-16
1829,2723.8653270541895,2018-11-15
1830,2505.1022238351834,1982-08-13
1831,1506.192195744051,1979-01-19
1832,462.6179152115001,2017-11-29
1833,2723.7913242173877,2013-02-13
1834,1443.4474237445127,2006-01-16
1835,304.62999812642613,2005-09-22
1836,4605.257952089193,1998-03-22
1837,556.3184128706312,1995-04-08
1838,822.7536992940976,2013-01-31
1839,827.8703006251014,2010-10-19
1840,2326.205382415383,2000-10-13
1841,4521.170103157615,1980-01-07
1842,3471.3975402641227,2001-08-22
1843,2199.2855036494634,1975-04-23
1844,4158.726430346913,2010-07-18
1845,136.26625987581852,2015-03-28
1846,1892.5657874469332,1978-09-10
1847,4803.900946777362,2014-12-21
1848,502.22189388441143,1984-09-21
1849,414.321855840431,2014-07-12
1850,3842.6477976678093,2010-04-17
1851,1043.3010852520108,1998-09-20
1852,3616.451598101885,1984-05-17
1853,1147.6354100970832,1980-03-10
1854,3225.6619108685545,1986-04-14
1855,2523.394173374304,1974-09-29
1856,4184.702126980499,2006-02-13
1857,932.8632587739178,1991-12-30
1858,3198.988691204758,1980-10-13
1859,41.842184551630915,1990-06-30
1860,2104.637696239527,2018-03-25
1861,4734.800256880883,2010-11-17
1862,1168.5292528305436,1983-02-12
1863,1734.0643895087976,2004-07-17
1864,1569.2041245438836,1977-11-08
1865,3144.42578155272,2003-11-26
1866,3816.7004189453846,1987-12-24
1867,2337.7842411617844,1990-06-18
1868,3722.803209641179,2002-09-09
1869,4518.7926386772015,2016-05-20
1870,1722.934069961879,1990-03-12
1871,3877.008377157465,2006-10-14
1872,932.5268447042262,1971-04-05
1873,1111.2035401196329,1983-06-16
1874,2311.3698632852875,1994-04-29
1875,3213.394136101888,1973-03-27
1876,1861.5704579005971,1981-02-26
1877,3109.496861263344,2012-06-05
1878,4707.554530462493,2016-06-08
1879,1431.5822972209646,1995-09-17
1880,1235.974990614312,1985-08-18
1881,4911.085669022636,2005-09-18
1882,2296.4238274550403,2016-07-15
1883,2587.805718874601,2001-08-02
1884,4506.160251133797,2013-10-30
1885,988.6755725883006,1970-10-17
1886,1943.3662277192027,1975-04-14
1887,3500.072270692687,1996-12-23
1888,1658.8585656777084,2014-07-22
1889,664.4807768211641,1978-09-21
1890,2457.721658570432,1972-07-08
1891,4460.341239981181,2008-05-01
1892,3960.3215438669204,2004-10-21
1893,4385.599063368931,1992-02-25
1894,1838.6867274310798,1984-03-09
1895,986.9880813024978,1977-09-29
1896,1020.1500754103394,1970-07-31
1897,2451.7701935775426,1992-11-21
1898,657.6246641461736,1992-06-04
1899,438.7668415564838,1998-10-14
1900,2595.0600092667037,1989-04-13
1901,3358.940852470551,1993-10-29
1902,2769.7520108873878,1984-02-14
1903,3067.192929943671,1975-12-25
1904,1039.3113299725471,2002-03-28
1905,2140.3663986482106,2001-06-08
1906,2722.7690248629265,1996-08-14
1907,3587.2070768364415,2005-01-17
1908,1713.6499561086737,1980-01-27
1909,4573.233984517863,2006-12-18
1910,988.4177378065879,1999-05-24
1911,1475.8261230506807,1976-10-16
1912,3822.7616946007947,2015-07-07
1913,4437.801233292552,2014-08-01
1914,4009.566583442716,1983-01-25
1915,2244.3863266690682,2006-11-22
1916,2569.1373162542845,2010-03-26
1917,1417.7531400398695,1974-03-08
1918,4912.202806729391,2015-11-27
1919,430.3696135480928,1994-10-13
1920,1894.5765362439947,2016-04-12
1921,2062.5645436706504,1975-09-02
1922,3907.987089641009,2006-09-23
1923,3477.810873147575,1988-12-09
1924,3201.881601340234,2004-06-09
1925,1161.0338569873318,1980-03-23
1926,2423.529661138995,1975-08-17
1927,2002.7111304474847,1984-10-03
1928,3.2948191428028295,1986-06-26
1929,2174.612530887445,1993-07-05
1930,1442.6598203683711,1994-04-22
1931,2425.566693917212,1981-09-27
1932,1995.4271493323072,1988-07-19
1933,4122.653247100766,2000-11-07
1934,4589.695072497788,1992-05-04
1935,1974.4292167630106,2007-03-18
1936,4596.944450363149,2003-10-05
1937,4470.822997058189,1989-12-30
1938,3836.4352969080205,1992-02-01
1939,4849.321752272289,1979-10-26
1940,3608.8917255653423,1990-04-08
1941,1509.880478295878,1984-11-01
1942,2738.327770295536,2006-02-02
1943,1520.2731422610843,1982-05-24
1944,4089.4485977848144,1978-07-20
1945,2929.0524738395525,1987-04-29
1946,3862.0401237132855,2012-06-27
1947,1733.3002029828965,2008-04-08
1948,2122.3122417610575,2001-06-18
1949,4793.196560474718,2010-01-16
1950,1551.813969978121,2009-02-27
1951,3408.582032723618,1999-08-12
1952,4951.155123539288,2009-09-23
1953,1155.193424848202,1997-01-06
1954,120.18530163555307,1987-01-06
1955,1694.287738054661,2011-05-14
1956,915.2507343063899,2010-01-28
1957,4454.568344992074,2015-06-29
1958,4386.238495600423,1984-08-18
1959,3878.701817228899,2003-06-27
1960,885.8497792174508,1997-04-13
1961,3019.723111092493,1974-05-16
1962,1144.1759261855161,1982-12-08
1963,4948.081045560057,1984-02-02
1964,49.557970993414635,2006-05-01
1965,2600.949331655862,2010-07-02
1966,4559.898634188029,2004-06-24
1967,3395.3614323309234,1987-02-20
1968,3375.881777387243,1996-03-13
1969,897.5718278229177,1996-02-23
1970,1984.2584967767446,2001-07-25
1971,1557.5660376967376,2006-10-20
1972,2656.650619129079,2005-05-01
1973,796.9719722433155,2004-08-28
1974,789.2440220611485,2012-12-23
1975,4480.8372894902195,1976-08-04
1976,3304.7997249931354,2018-05-08
1977,2367.998391940104,2014-08-08
1978,3665.0601507286065,2012-12-08
1979,3668.572001082303,1999-11-25
1980,1526.3093002813744,2004-08-18
1981,1955.9359189982151,1989-11-30
1982,2929.8696972367934,1980-08-28
1983,1335.9965135089885,2013-01-20
1984,3800.543489355801,1980-07-31
1985,339.068921649891,1985-11-10
1986,3826.171519265806,1985-03-25
1987,3555.560850685569,1989-11-15
1988,1468.5517258851216,2009-07-18
1989,4650.148001805183,2008-06-13
1990,2273.9056361315797,2013-06-29
1991,1546.794308282341,1989-05-08
1992,4637.443877974565,1983-12-23
1993,1888.0813522662381,1992-08-04
1994,340.2161383609864,1995-07-11
1995,202.20805118462803,2014-01-18
1996,3972.332623816224,1990-10-13
1997,457.1800071316762,2014-05-07
1998,35.36210561506381,1997-06-23
1999,1544.1637507826167,1976-12-12
2000,5.863570909789284,1991-04-20
2001,3123.6533836686554,2005-07-16
2002,779.1697932392672,2016-10-14
2003,2969.8068226829223,1975-08-25
2004,846.2039183725401,1979-07-04
2005,3246.825452195386,1999-12-10
2006,2927.54743766982,1998-11-09
2007,101.09551055441202,1972-01-07
2008,3712.6628890898523,1976-07-02
2009,674.7791467454916,1999-10-19
2010,508.12032359957624,2018-07-08
2011,3544.9849465980783,1988-02-02
2012,3037.6315406384515,1993-02-20
2013,3305.197213434011,1978-05-17
2014,1008.8384829722885,1982-08-26
2015,500.5613690037025,1978-03-24
2016,2436.150254042114,1989-08-31
2017,401.506316480445,1971-07-16
2018,2367.9010464855364,2001-05-10
2019,4297.993535015216,1996-03-25
2020,4935.98731239927,1993-05-23
2021,3635.6560099119924,2016-04-29
2022,840.266367042673,2001-06-14
2023,509.3573085291936,2004-03-18
2024,4275.190583337521,1980-05-15
2025,3649.34399163952,2014-12-29
2026,2110.670041719297,1978-04-03
2027,650.0073924938937,2009-11-15
2028,3132.6388756388224,2005-08-07
2029,4791.147859211828,2000-03-05
2030,3652.1011173466895,1995-08-26
2031,2765.215123002039,1970-09-08
2032,471.29808847524544,1976-04-25
2033,3955.937139490356,2015-02-13
2034,1890.7004183666693,2014-11-23
2035,1858.8215682144887,2014-10-23
2036,4574.538779413224,1992-08-17
2037,2808.4669895003613,2003-10-15
2038,2859.3144769449273,1983-01-11
2039,1961.9539718628753,1997-05-14
2040,1533.5753650283546,2004-06-13
2041,2829.9392645603098,1990-01-26
2042,457.7302989544485,2002-09-07
2043,3024.7529001940848,1976-01-12
2044,4249.077505521127,2009-10-25
2045,4833.317077321929,2012-02-06
2046,3675.940270856928,2017-05-05
2047,4711.896194253201,2016-01-08
2048,2527.0276283343906,2015-05-08
2049,104.82750862751632,1978-03-01
2050,6.194231775515924,1976-10-03
2051,1289.0194259798616,1981-02-22
2052,3407.45667713833,1984-03-13
2053,1047.4434738040854,2000-11-05
2054,4516.135980816688,2002-05-16
2055,931.0754804250615,2009-03-19
2056,4142.182524858118,1989-09-09
2057,3673.2737155222962,1978-08-26
2058,3333.2153456583446,2007-08-28
2059,1377.5870191239903,1995-03-13
2060,1303.7480345869146,2001-03-19
2061,694.2573514661543,2011-01-17
2062,204.13686231493978,1994-06-06
2063,4587.4905830821535,1999-05-16
2064,1756.4878170650754,2012-10-10
2065,3735.0194276688553,1993-08-16
2066,1000.5275899673538,1986-04-15
2067,3163.979578579766,1989-10-29
2068,2508.380666122922,1974-05-29
2069,2474.9384129275086,1975-01-23
2070,3161.4511181158327,1974-03-23
2071,1604.503437486234,1984-01-25
2072,3173.9612711869054,1986-06-21
2073,3087.9120778624942,1977-09-16
2074,3451.9516767173704,1987-09-07
2075,1763.1100415905175,2004-05-26
2076,1996.963164562165,2018-11-10
2077,515.7241209380913,1981-10-01
2078,1374.185337673567,1985-06-24
2079,4642.99339763935,1997-08-17
2080,1939.3031879263294,2019-05-25
2081,1784.585119485501,1990-06-20
2082,3188.884568661766,2019-01-11
2083,1157.8430009663082,1976-07-21
2084,168.73895996495025,1987-12-22
2085,3786.0845186237184,2012-08-17
2086,2685.431699088634,2001-08-23
2087,3891.8769284988307,2017-01-17
2088,796.2188094773287,1979-11-13
2089,1309.6634315950735,1994-04-03
2090,3722.602985090463,1990-10-31
2091,1338.4701580807873,1977-04-14
2092,397.8127984610219,2007-07-11
2093,1674.6318209378962,2008-09-24
2094,2082.5501906791606,2013-05-14
2095,3867.7963122101432,2016-06-16
2096,1333.3366523210073,2019-06-18
2097,3278.253972100622,1995-10-06
2098,4879.748706969766,1980-11-01
2099,4095.1420314892466,2003-02-11
2100,3895.207409138255,2013-10-28
2101,896.0985486728556,2012-05-26
2102,1846.4902388543087,1971-09-19
2103,4753.406711765194,1977-08-30
2104,2618.9215717438015,1995-10-18
2105,567.026405444468,1996-10-13
2106,2487.114526303383,1976-06-03
2107,4358.218594153199,2005-04-24
2108,3051.042392600317,2018-02-17
2109,369.7533312444123,1990-10-14
2110,1425.782733169147,1988-03-27
2111,3468.890215396034,2014-07-08
2112,213.1566128900475,2006-07-23
2113,25.94828717574993,1985-02-05
2114,3994.143925860061,1990-12-09
2115,793.4214669986794,1995-02-10
2116,859.9180687157792,1995-04-13
2117,2022.6883975492626,2012-07-13
2118,2915.2477737007025,1985-05-28
2119,4092.2394841137843,1996-10-11
2120,4574.149249744749,1997-05-04
2121,157.86978017313547,1971-02-16
2122,2715.495294074839,1976-12-15
2123,4288.342516528678,1994-09-05
2124,947.3652561709939,2014-04-21
2125,4378.690181178615,1984-01-19
2126,3291.123265387085,1995-01-23
2127,2965.7582796766656,1993-08-16
